Node,  X Coordinate (m),  Y Coordinate (m),  Vapor X Volume Flux (m3/[m2 s]),  Vapor Y Volume Flux (m3/[m2 s]),  Liquid X Volume Flux (m3/[m2 s]),  Liquid Y Volume Flux (m3/[m2 s])
0000000223,    1050.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.452460840E-09,    0.00000000    
0000000224,    1100.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.594184944E-09,  -0.613626798E-10
0000000225,    1150.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.724279270E-09,  -0.224450993E-09
0000000226,    1200.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.845491192E-09,  -0.361586167E-09
0000000227,    1250.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.959554247E-09,  -0.478701467E-09
0000000228,    1300.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.106796818E-08,  -0.580177659E-09
0000000229,    1350.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.117194782E-08,  -0.669360541E-09
0000000230,    1400.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.127224924E-08,  -0.748712036E-09
0000000231,    1450.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.136949420E-08,  -0.820201268E-09
0000000232,    1500.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.146439020E-08,  -0.885445451E-09
0000000233,    1550.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.155741647E-08,  -0.945645682E-09
0000000234,    1600.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.164874707E-08,  -0.100178331E-08
0000000235,    1650.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.173902863E-08,  -0.105489238E-08
0000000236,    1700.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.182836904E-08,  -0.110569067E-08
0000000237,    1750.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.191708150E-08,  -0.115504290E-08
0000000238,    1800.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.200548195E-08,  -0.120382687E-08
0000000239,    1850.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.209393621E-08,  -0.125298899E-08
0000000240,    1900.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.218273111E-08,  -0.130355833E-08
0000000241,    1950.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.227231669E-08,  -0.135677521E-08
0000000242,    2000.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.236302932E-08,  -0.141402665E-08
0000000243,    2050.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.245513408E-08,  -0.147700901E-08
0000000244,    2100.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.254923729E-08,  -0.154787878E-08
0000000245,    2150.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.264568635E-08,  -0.162908005E-08
0000000246,    2200.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.274505154E-08,  -0.172366650E-08
0000000247,    2250.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.284769172E-08,  -0.183521762E-08
0000000248,    2300.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.295398570E-08,  -0.196810665E-08
0000000249,    2350.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.306411438E-08,  -0.212756459E-08
0000000250,    2400.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.317830379E-08,  -0.231991542E-08
0000000251,    2450.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.329644346E-08,  -0.255257571E-08
0000000252,    2500.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.341802453E-08,  -0.283430184E-08
0000000253,    2550.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.354234659E-08,  -0.317540881E-08
0000000254,    2600.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.354234659E-08,  -0.371246401E-08
0000000255,    2650.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.366789681E-08,  -0.420851692E-08
0000000256,    2700.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.379249343E-08,  -0.480173775E-08
0000000257,    2750.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.391326946E-08,  -0.550757278E-08
0000000258,    2800.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.402610922E-08,  -0.634277144E-08
0000000259,    2850.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.412575087E-08,  -0.732418000E-08
0000000260,    2900.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.420541592E-08,  -0.846856559E-08
0000000261,    2950.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.425717575E-08,  -0.978988390E-08
0000000262,    3000.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.423743058E-08,  -0.113327094E-07
0000000263,    3050.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.414355017E-08,  -0.130918449E-07
0000000264,    3100.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.397780504E-08,  -0.150479867E-07
0000000265,    3150.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.372856795E-08,  -0.171818521E-07
0000000266,    3200.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.338480775E-08,  -0.194568373E-07
0000000267,    3250.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.293688421E-08,  -0.218162291E-07
0000000268,    3300.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.237584653E-08,  -0.241808120E-07
0000000269,    3350.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.169451195E-08,  -0.264468772E-07
0000000270,    3400.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.897659629E-09,  -0.284771978E-07
0000000271,    3450.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.720385277E-10,  -0.300507366E-07
0000000272,    3500.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.707955236E-10,  -0.123234704E-09
0000000273,    3550.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.683158144E-10,  -0.126165325E-09
0000000274,    3600.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.653846078E-10,  -0.128017858E-09
0000000275,    3650.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.623151932E-10,  -0.129291813E-09
0000000276,    3700.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.592331815E-10,  -0.129997787E-09
0000000277,    3750.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.561980882E-10,  -0.130159447E-09
0000000278,    3800.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.532414001E-10,  -0.129815243E-09
0000000279,    3850.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.503820785E-10,  -0.129014436E-09
0000000280,    3900.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.476311544E-10,  -0.127811968E-09
0000000281,    3950.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.449958212E-10,  -0.126265297E-09
0000000282,    4000.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.424786297E-10,  -0.124430977E-09
0000000283,    4050.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.400809136E-10,  -0.122363796E-09
0000000284,    4100.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.378014533E-10,  -0.120114490E-09
0000000285,    4150.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.356377272E-10,  -0.117729513E-09
0000000286,    4200.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.335867625E-10,  -0.115250550E-09
0000000287,    4250.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.316445026E-10,  -0.112714002E-09
0000000288,    4300.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.298066989E-10,  -0.110151402E-09
0000000289,    4350.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.280691227E-10,  -0.107589501E-09
0000000290,    4400.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.264272371E-10,  -0.105050429E-09
0000000291,    4450.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.248764247E-10,  -0.102552275E-09
0000000292,    4500.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.234123195E-10,  -0.100109593E-09
0000000293,    4550.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.220310693E-10,  -0.977337450E-10
0000000294,    4600.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.207282392E-10,  -0.954330409E-10
0000000295,    4650.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.195002462E-10,  -0.932137281E-10
0000000296,    4700.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.183432514E-10,  -0.910798243E-10
0000000297,    4750.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.172539208E-10,  -0.890338090E-10
0000000298,    4800.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.162288729E-10,  -0.870766523E-10
0000000299,    4850.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.152647001E-10,  -0.852082315E-10
0000000300,    4900.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.143585480E-10,  -0.834276977E-10
0000000301,    4950.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.135076113E-10,  -0.817333657E-10
0000000302,    5000.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.127088957E-10,  -0.801229472E-10
0000000303,    5050.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.119598522E-10,  -0.785939230E-10
0000000304,    5100.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.112579028E-10,  -0.771433992E-10
0000000305,    5150.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.106006378E-10,  -0.757683168E-10
0000000306,    5200.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.998553446E-11,  -0.744654680E-10
0000000307,    5250.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.941068598E-11,  -0.732317304E-10
0000000308,    5300.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.887345230E-11,  -0.720636927E-10
0000000309,    5350.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.837196919E-11,  -0.709583387E-10
0000000310,    5400.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.790440201E-11,  -0.699125412E-10
0000000311,    5450.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.746856978E-11,  -0.689231346E-10
0000000312,    5500.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.706266097E-11,  -0.679872486E-10
0000000313,    5550.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.668500243E-11,  -0.671020925E-10
0000000314,    5600.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.633390667E-11,  -0.662649307E-10
0000000315,    5650.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.600779822E-11,  -0.654731568E-10
0000000316,    5700.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.570495153E-11,  -0.647242535E-10
0000000317,    5750.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.542415284E-11,  -0.640159729E-10
0000000318,    5800.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.516390802E-11,  -0.633459912E-10
0000000319,    5850.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.492281454E-11,  -0.627121765E-10
0000000320,    5900.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.469953758E-11,  -0.621125542E-10
0000000321,    5950.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.449319999E-11,  -0.615453197E-10
0000000322,    6000.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.430233693E-11,  -0.610085262E-10
0000000323,    6050.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.412613354E-11,  -0.605005907E-10
0000000324,    6100.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.396332455E-11,  -0.600198121E-10
0000000325,    6150.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.381315612E-11,  -0.595647792E-10
0000000326,    6200.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.367464889E-11,  -0.591340063E-10
0000000327,    6250.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.354705254E-11,  -0.587261559E-10
0000000328,    6300.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.342940468E-11,  -0.583398793E-10
0000000329,    6350.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.332088873E-11,  -0.579740113E-10
0000000330,    6400.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.322095748E-11,  -0.576274970E-10
0000000331,    6450.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.312904752E-11,  -0.572992299E-10
0000000332,    6500.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.304423300E-11,  -0.569880839E-10
0000000333,    6550.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.296619987E-11,  -0.566932179E-10
0000000334,    6600.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.289405641E-11,  -0.564136124E-10
0000000335,    6650.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.282765380E-11,  -0.561485671E-10
0000000336,    6700.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.276621232E-11,  -0.558971330E-10
0000000337,    6750.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.270935613E-11,  -0.556586382E-10
0000000338,    6800.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.265684326E-11,  -0.554323935E-10
0000000339,    6850.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.260811250E-11,  -0.552176138E-10
0000000340,    6900.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.256281242E-11,  -0.550136766E-10
0000000341,    6950.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.252051047E-11,  -0.548199638E-10
0000000342,    7000.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.252051047E-11,  -0.546352931E-10
0000000343,    7050.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.248100170E-11,  -0.544622675E-10
0000000344,    7100.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.244383449E-11,  -0.542978486E-10
0000000345,    7150.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.240891613E-11,  -0.541411286E-10
0000000346,    7200.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.237581154E-11,  -0.539919584E-10
0000000347,    7250.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.234433878E-11,  -0.538500369E-10
0000000348,    7300.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.231443902E-11,  -0.537142696E-10
0000000349,    7350.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.228549835E-11,  -0.535852688E-10
0000000350,    7400.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.225771853E-11,  -0.534619615E-10
0000000351,    7450.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.223072918E-11,  -0.533440718E-10
0000000352,    7500.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.220422151E-11,  -0.532317927E-10
0000000353,    7550.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.217829707E-11,  -0.531242973E-10
0000000354,    7600.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.215263367E-11,  -0.530215909E-10
0000000355,    7650.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.212716024E-11,  -0.529232434E-10
0000000356,    7700.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.210166380E-11,  -0.528293812E-10
0000000357,    7750.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.207625648E-11,  -0.527391235E-10
0000000358,    7800.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.205053883E-11,  -0.526527109E-10
0000000359,    7850.00000    ,    2050.00000    ,    0.00000000    ,    0.00000000    ,  -0.202448714E-11,  -0.525699933E-10
