node, X coordinate (m), Y coordinate (m), Liquid Pressure (MPa), Temperature (deg C), Liquid Density (kg/m**3), X Permeability (log m**2), Y Permeability (log m**2), Z Permeability (log m**2)
0000000182,   9050.00000 ,   2000.00000 ,   27.5422608 ,   55.6377246 ,   997.485592 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000183,   9100.00000 ,   2000.00000 ,   27.5468054 ,   55.6610323 ,   997.476087 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000184,   9150.00000 ,   2000.00000 ,   27.5510946 ,   55.6871206 ,   997.465126 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000185,   9200.00000 ,   2000.00000 ,   27.5551291 ,   55.7163770 ,   997.452520 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000186,   9250.00000 ,   2000.00000 ,   27.5589092 ,   55.7492494 ,   997.438051 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000187,   9300.00000 ,   2000.00000 ,   27.5624355 ,   55.7862611 ,   997.421462 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000188,   9350.00000 ,   2000.00000 ,   27.5657083 ,   55.8280327 ,   997.402449 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000189,   9400.00000 ,   2000.00000 ,   27.5687279 ,   55.8753119 ,   997.380645 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000190,   9450.00000 ,   2000.00000 ,   27.5714948 ,   55.9290179 ,   997.355598 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000191,   9500.00000 ,   2000.00000 ,   27.5740092 ,   55.9903063 ,   997.326740 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000192,   9550.00000 ,   2000.00000 ,   27.5762713 ,   56.0606709 ,   997.293335 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000193,   9600.00000 ,   2000.00000 ,   27.5782813 ,   56.1421056 ,   997.254399 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000194,   9650.00000 ,   2000.00000 ,   27.5800394 ,   56.2373792 ,   997.208566 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000195,   9700.00000 ,   2000.00000 ,   27.5815456 ,   56.3505322 ,   997.153837 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000196,   9750.00000 ,   2000.00000 ,   27.5828000 ,   56.4878534 ,   997.087099 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000197,   9800.00000 ,   2000.00000 ,   27.5838024 ,   56.6600357 ,   997.003050 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000198,   9850.00000 ,   2000.00000 ,   27.5845528 ,   56.8876661 ,   996.891467 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000199,   9900.00000 ,   2000.00000 ,   27.5850512 ,   57.2177078 ,   996.728963 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000200,   9950.00000 ,   2000.00000 ,   27.5853013 ,   57.7816511 ,   996.449733 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000201,   10000.0000 ,   2000.00000 ,   27.5853296 ,   59.0303622 ,   995.825350 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000202,   0.00000000 ,   2050.00000 ,   26.1271492 ,   195.436003 ,   887.182665 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000203,   50.0000000 ,   2050.00000 ,   26.0320524 ,   195.438845 ,   887.116549 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000204,   100.000000 ,   2050.00000 ,   25.9353910 ,   195.361816 ,   887.134536 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000205,   150.000000 ,   2050.00000 ,   25.8574888 ,   195.132328 ,   887.327476 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000206,   200.000000 ,   2050.00000 ,   25.7947728 ,   194.696278 ,   887.750219 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000207,   250.000000 ,   2050.00000 ,   25.7426461 ,   194.049500 ,   888.403057 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000208,   300.000000 ,   2050.00000 ,   25.6980118 ,   193.235288 ,   889.236435 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000209,   350.000000 ,   2050.00000 ,   25.6589192 ,   192.325072 ,   890.172045 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000210,   400.000000 ,   2050.00000 ,   25.6241164 ,   191.394010 ,   891.129017 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000211,   450.000000 ,   2050.00000 ,   25.5927617 ,   190.505471 ,   892.040221 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000212,   500.000000 ,   2050.00000 ,   25.5642585 ,   189.705324 ,   892.857876 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000213,   550.000000 ,   2050.00000 ,   25.5381620 ,   189.022227 ,   893.552749 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000214,   600.000000 ,   2050.00000 ,   25.5141264 ,   188.470621 ,   894.110607 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000215,   650.000000 ,   2050.00000 ,   25.4918741 ,   188.054407 ,   894.528111 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000216,   700.000000 ,   2050.00000 ,   25.4711765 ,   187.770308 ,   894.809191 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000217,   750.000000 ,   2050.00000 ,   25.4518426 ,   187.610548 ,   894.962217 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000218,   800.000000 ,   2050.00000 ,   25.4337106 ,   187.564885 ,   894.997906 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000219,   850.000000 ,   2050.00000 ,   25.4166427 ,   187.622347 ,   894.927571 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000220,   900.000000 ,   2050.00000 ,   25.4005224 ,   187.773858 ,   894.760443 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000221,   950.000000 ,   2050.00000 ,   25.3852545 ,   188.017224 ,   894.498539 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000222,   1000.00000 ,   2050.00000 ,   25.3707644 ,   188.319932 ,   894.175265 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000223,   1050.00000 ,   2050.00000 ,   25.3569661 ,   188.654122 ,   893.819289 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000224,   1100.00000 ,   2050.00000 ,   25.3437937 ,   189.002612 ,   893.448321 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000225,   1150.00000 ,   2050.00000 ,   25.3311941 ,   189.355343 ,   893.072747 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000226,   1200.00000 ,   2050.00000 ,   25.3191216 ,   189.706579 ,   892.698511 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000227,   1250.00000 ,   2050.00000 ,   25.3075360 ,   190.053203 ,   892.328853 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000228,   1300.00000 ,   2050.00000 ,   25.2964020 ,   190.393821 ,   891.965231 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000229,   1350.00000 ,   2050.00000 ,   25.2856886 ,   190.729413 ,   891.606625 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000230,   1400.00000 ,   2050.00000 ,   25.2753686 ,   191.059180 ,   891.253881 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000231,   1450.00000 ,   2050.00000 ,   25.2654184 ,   191.382636 ,   890.907521 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000232,   1500.00000 ,   2050.00000 ,   25.2558175 ,   191.699845 ,   890.567491 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000233,   1550.00000 ,   2050.00000 ,   25.2465477 ,   192.011186 ,   890.233406 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000234,   1600.00000 ,   2050.00000 ,   25.2375934 ,   192.317223 ,   889.904686 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000235,   1650.00000 ,   2050.00000 ,   25.2289413 ,   192.618645 ,   889.580616 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000236,   1700.00000 ,   2050.00000 ,   25.2205799 ,   192.916254 ,   889.260359 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000237,   1750.00000 ,   2050.00000 ,   25.2124999 ,   193.210997 ,   888.942921 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000238,   1800.00000 ,   2050.00000 ,   25.2046939 ,   193.504042 ,   888.627068 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000239,   1850.00000 ,   2050.00000 ,   25.1971568 ,   193.796901 ,   888.311199 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000240,   1900.00000 ,   2050.00000 ,   25.1898859 ,   194.091580 ,   887.993179 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000241,   1950.00000 ,   2050.00000 ,   25.1828818 ,   194.390692 ,   887.670220 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000242,   2000.00000 ,   2050.00000 ,   25.1761492 ,   194.697333 ,   887.339007 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000243,   2050.00000 ,   2050.00000 ,   25.1696989 ,   195.014262 ,   886.996570 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000244,   2100.00000 ,   2050.00000 ,   25.1635496 ,   195.341507 ,   886.642847 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000245,   2150.00000 ,   2050.00000 ,   25.1577307 ,   195.670971 ,   886.286484 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000246,   2200.00000 ,   2050.00000 ,   25.1522850 ,   195.976427 ,   885.955614 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000247,   2250.00000 ,   2050.00000 ,   25.1472680 ,   196.198625 ,   885.713957 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000248,   2300.00000 ,   2050.00000 ,   25.1427444 ,   196.230450 ,   885.676776 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000249,   2350.00000 ,   2050.00000 ,   25.1387761 ,   195.917682 ,   886.009544 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000250,   2400.00000 ,   2050.00000 ,   25.1354054 ,   195.099473 ,   886.882747 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000251,   2450.00000 ,   2050.00000 ,   25.1326381 ,   193.694333 ,   888.377520 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000252,   2500.00000 ,   2050.00000 ,   25.1304359 ,   191.776258 ,   890.405124 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000253,   2550.00000 ,   2050.00000 ,   25.1287222 ,   189.575354 ,   892.712658 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000254,   2600.00000 ,   2050.00000 ,   25.1273974 ,   187.352675 ,   895.022222 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000255,   2650.00000 ,   2050.00000 ,   25.1263678 ,   185.276010 ,   897.161232 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000256,   2700.00000 ,   2050.00000 ,   25.1255458 ,   183.412103 ,   899.065681 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000257,   2750.00000 ,   2050.00000 ,   25.1248688 ,   181.757573 ,   900.744045 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000258,   2800.00000 ,   2050.00000 ,   25.1243021 ,   180.275619 ,   902.237698 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000259,   2850.00000 ,   2050.00000 ,   25.1238367 ,   178.915196 ,   903.600889 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000260,   2900.00000 ,   2050.00000 ,   25.1234856 ,   177.614873 ,   904.896784 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000261,   2950.00000 ,   2050.00000 ,   25.1232808 ,   176.298365 ,   906.201828 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000262,   3000.00000 ,   2050.00000 ,   25.1232727 ,   174.862201 ,   907.617534 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000263,   3050.00000 ,   2050.00000 ,   25.1235223 ,   173.236381 ,   909.210217 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000264,   3100.00000 ,   2050.00000 ,   25.1240884 ,   171.329192 ,   911.065043 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000265,   3150.00000 ,   2050.00000 ,   25.1250199 ,   169.057003 ,   913.255856 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000266,   3200.00000 ,   2050.00000 ,   25.1263425 ,   166.347462 ,   915.841437 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000267,   3250.00000 ,   2050.00000 ,   25.1280421 ,   163.139483 ,   918.864948 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000268,   3300.00000 ,   2050.00000 ,   25.1300432 ,   159.375593 ,   922.360556 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000269,   3350.00000 ,   2050.00000 ,   25.1321812 ,   154.988072 ,   926.365102 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000270,   3400.00000 ,   2050.00000 ,   25.1341651 ,   149.877705 ,   930.934653 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000271,   3450.00000 ,   2050.00000 ,   25.1355333 ,   143.876509 ,   936.171360 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000272,   3500.00000 ,   2050.00000 ,   25.1501205 ,   135.828780 ,   942.982863 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000273,   3550.00000 ,   2050.00000 ,   25.1789208 ,   127.552429 ,   949.734858 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000274,   3600.00000 ,   2050.00000 ,   25.2071211 ,   120.327431 ,   955.414443 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000275,   3650.00000 ,   2050.00000 ,   25.2346914 ,   113.393309 ,   960.674662 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000276,   3700.00000 ,   2050.00000 ,   25.2616105 ,   106.837023 ,   965.474621 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000277,   3750.00000 ,   2050.00000 ,   25.2878689 ,   100.706529 ,   969.807932 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000278,   3800.00000 ,   2050.00000 ,   25.3134742 ,   95.0260816 ,   973.687123 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000279,   3850.00000 ,   2050.00000 ,   25.3384532 ,   89.8043597 ,   977.135342 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000280,   3900.00000 ,   2050.00000 ,   25.3628500 ,   85.0391957 ,   980.181578 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000281,   3950.00000 ,   2050.00000 ,   25.3867223 ,   80.7205679 ,   982.857714 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000282,   4000.00000 ,   2050.00000 ,   25.4101375 ,   76.8326390 ,   985.196645 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000283,   4050.00000 ,   2050.00000 ,   25.4331684 ,   73.3552521 ,   987.231019 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000284,   4100.00000 ,   2050.00000 ,   25.4558889 ,   70.2650996 ,   988.992402 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000285,   4150.00000 ,   2050.00000 ,   25.4783706 ,   67.5366832 ,   990.510717 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000286,   4200.00000 ,   2050.00000 ,   25.5006801 ,   65.1431254 ,   991.813901 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000287,   4250.00000 ,   2050.00000 ,   25.5228763 ,   63.0568665 ,   992.927714 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000288,   4300.00000 ,   2050.00000 ,   25.5450093 ,   61.2502628 ,   993.875665 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000289,   4350.00000 ,   2050.00000 ,   25.5671200 ,   59.6960931 ,   994.679026 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000290,   4400.00000 ,   2050.00000 ,   25.5892396 ,   58.3679802 ,   995.356903 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000291,   4450.00000 ,   2050.00000 ,   25.6113907 ,   57.2407300 ,   995.926351 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000292,   4500.00000 ,   2050.00000 ,   25.6335875 ,   56.2905917 ,   996.402513 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000293,   4550.00000 ,   2050.00000 ,   25.6558375 ,   55.4954460 ,   996.798765 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000294,   4600.00000 ,   2050.00000 ,   25.6781423 ,   54.8349264 ,   997.126875 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000295,   4650.00000 ,   2050.00000 ,   25.7004992 ,   54.2904810 ,   997.397144 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000296,   4700.00000 ,   2050.00000 ,   25.7229017 ,   53.8453834 ,   997.618554 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000297,   4750.00000 ,   2050.00000 ,   25.7453409 ,   53.4847002 ,   997.798901 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000298,   4800.00000 ,   2050.00000 ,   25.7678063 ,   53.1952242 ,   997.944919 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000299,   4850.00000 ,   2050.00000 ,   25.7902863 ,   52.9653811 ,   998.062394 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000300,   4900.00000 ,   2050.00000 ,   25.8127688 ,   52.7851171 ,   998.156277 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000301,   4950.00000 ,   2050.00000 ,   25.8352416 ,   52.6457742 ,   998.230772 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000302,   5000.00000 ,   2050.00000 ,   25.8576926 ,   52.5399586 ,   998.289436 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000303,   5050.00000 ,   2050.00000 ,   25.8801102 ,   52.4614080 ,   998.335256 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000304,   5100.00000 ,   2050.00000 ,   25.9024830 ,   52.4048612 ,   998.370726 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000305,   5150.00000 ,   2050.00000 ,   25.9248003 ,   52.3659328 ,   998.397914 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000306,   5200.00000 ,   2050.00000 ,   25.9470517 ,   52.3409962 ,   998.418522 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000307,   5250.00000 ,   2050.00000 ,   25.9692277 ,   52.3270752 ,   998.433945 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000308,   5300.00000 ,   2050.00000 ,   25.9913189 ,   52.3217459 ,   998.445315 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000309,   5350.00000 ,   2050.00000 ,   26.0133165 ,   52.3230493 ,   998.453545 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000310,   5400.00000 ,   2050.00000 ,   26.0352121 ,   52.3294141 ,   998.459366 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000311,   5450.00000 ,   2050.00000 ,   26.0569977 ,   52.3395892 ,   998.463360 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000312,   5500.00000 ,   2050.00000 ,   26.0786656 ,   52.3525863 ,   998.465985 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000313,   5550.00000 ,   2050.00000 ,   26.1002084 ,   52.3676304 ,   998.467600 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000314,   5600.00000 ,   2050.00000 ,   26.1216191 ,   52.3841182 ,   998.468484 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000315,   5650.00000 ,   2050.00000 ,   26.1428908 ,   52.4015843 ,   998.468852 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000316,   5700.00000 ,   2050.00000 ,   26.1640169 ,   52.4196721 ,   998.468868 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000317,   5750.00000 ,   2050.00000 ,   26.1849909 ,   52.4381108 ,   998.468655 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000318,   5800.00000 ,   2050.00000 ,   26.2058068 ,   52.4566966 ,   998.468308 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000319,   5850.00000 ,   2050.00000 ,   26.2264583 ,   52.4752774 ,   998.467894 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000320,   5900.00000 ,   2050.00000 ,   26.2469398 ,   52.4937412 ,   998.467463 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000321,   5950.00000 ,   2050.00000 ,   26.2672456 ,   52.5120062 ,   998.467053 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000322,   6000.00000 ,   2050.00000 ,   26.2873701 ,   52.5300137 ,   998.466688 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000323,   6050.00000 ,   2050.00000 ,   26.3073081 ,   52.5477222 ,   998.466385 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000324,   6100.00000 ,   2050.00000 ,   26.3270543 ,   52.5651033 ,   998.466156 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000325,   6150.00000 ,   2050.00000 ,   26.3466038 ,   52.5821379 ,   998.466009 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000326,   6200.00000 ,   2050.00000 ,   26.3659517 ,   52.5988139 ,   998.465946 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000327,   6250.00000 ,   2050.00000 ,   26.3850934 ,   52.6151246 ,   998.465970 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000328,   6300.00000 ,   2050.00000 ,   26.4040243 ,   52.6310667 ,   998.466080 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000329,   6350.00000 ,   2050.00000 ,   26.4227401 ,   52.6466396 ,   998.466275 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000330,   6400.00000 ,   2050.00000 ,   26.4412366 ,   52.6618449 ,   998.466553 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000331,   6450.00000 ,   2050.00000 ,   26.4595098 ,   52.6766851 ,   998.466910 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000332,   6500.00000 ,   2050.00000 ,   26.4775558 ,   52.6911642 ,   998.467344 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000333,   6550.00000 ,   2050.00000 ,   26.4953710 ,   52.7052863 ,   998.467851 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000334,   6600.00000 ,   2050.00000 ,   26.5129518 ,   52.7190565 ,   998.468428 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000335,   6650.00000 ,   2050.00000 ,   26.5302949 ,   52.7324800 ,   998.469071 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000336,   6700.00000 ,   2050.00000 ,   26.5473972 ,   52.7455621 ,   998.469776 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000337,   6750.00000 ,   2050.00000 ,   26.5642555 ,   52.7583086 ,   998.470539 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000338,   6800.00000 ,   2050.00000 ,   26.5808672 ,   52.7707251 ,   998.471358 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000339,   6850.00000 ,   2050.00000 ,   26.5972295 ,   52.7828175 ,   998.472227 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000340,   6900.00000 ,   2050.00000 ,   26.6133399 ,   52.7945918 ,   998.473144 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000341,   6950.00000 ,   2050.00000 ,   26.6291962 ,   52.8060539 ,   998.474104 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000342,   7000.00000 ,   2050.00000 ,   26.6447962 ,   52.8172098 ,   998.475105 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000343,   7050.00000 ,   2050.00000 ,   26.6601378 ,   52.8280656 ,   998.476142 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000344,   7100.00000 ,   2050.00000 ,   26.6752194 ,   52.8386274 ,   998.477212 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000345,   7150.00000 ,   2050.00000 ,   26.6900388 ,   52.8489014 ,   998.478311 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
