node, X coordinate (m), Y coordinate (m), Liquid Pressure (MPa), Temperature (deg C), Liquid Density (kg/m**3), X Permeability (log m**2), Y Permeability (log m**2), Z Permeability (log m**2)
0000004499,   3800.00000 ,   1100.00000 ,   33.5325260 ,   117.373565 ,   961.431886 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004500,   3850.00000 ,   1100.00000 ,   33.5485115 ,   116.224768 ,   962.292698 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004501,   3900.00000 ,   1100.00000 ,   33.5642709 ,   115.095487 ,   963.134065 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004502,   3950.00000 ,   1100.00000 ,   33.5797829 ,   113.984785 ,   963.956905 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004503,   4000.00000 ,   1100.00000 ,   33.5950344 ,   112.891914 ,   964.761981 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004504,   4050.00000 ,   1100.00000 ,   33.6100172 ,   111.816319 ,   965.549903 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004505,   4100.00000 ,   1100.00000 ,   33.6247266 ,   110.757623 ,   966.321141 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004506,   4150.00000 ,   1100.00000 ,   33.6391598 ,   109.715600 ,   967.076053 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004507,   4200.00000 ,   1100.00000 ,   33.6533160 ,   108.690148 ,   967.814899 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004508,   4250.00000 ,   1100.00000 ,   33.6671953 ,   107.681264 ,   968.537865 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004509,   4300.00000 ,   1100.00000 ,   33.6807987 ,   106.689026 ,   969.245081 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004510,   4350.00000 ,   1100.00000 ,   33.6941279 ,   105.713568 ,   969.936634 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004511,   4400.00000 ,   1100.00000 ,   33.7071851 ,   104.755066 ,   970.612582 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004512,   4450.00000 ,   1100.00000 ,   33.7199731 ,   103.813723 ,   971.272962 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004513,   4500.00000 ,   1100.00000 ,   33.7324948 ,   102.889760 ,   971.917803 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004514,   4550.00000 ,   1100.00000 ,   33.7447534 ,   101.983401 ,   972.547129 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004515,   4600.00000 ,   1100.00000 ,   33.7567523 ,   101.094871 ,   973.160966 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004516,   4650.00000 ,   1100.00000 ,   33.7684952 ,   100.224386 ,   973.759345 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004517,   4700.00000 ,   1100.00000 ,   33.7799858 ,   99.3721477 ,   974.342306 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004518,   4750.00000 ,   1100.00000 ,   33.7912278 ,   98.5383410 ,   974.909901 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004519,   4800.00000 ,   1100.00000 ,   33.8022252 ,   97.7231299 ,   975.462197 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004520,   4850.00000 ,   1100.00000 ,   33.8129819 ,   96.9266552 ,   975.999271 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004521,   4900.00000 ,   1100.00000 ,   33.8235017 ,   96.1490330 ,   976.521218 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004522,   4950.00000 ,   1100.00000 ,   33.8337888 ,   95.3903530 ,   977.028148 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004523,   5000.00000 ,   1100.00000 ,   33.8438469 ,   94.6506784 ,   977.520185 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004524,   5050.00000 ,   1100.00000 ,   33.8536802 ,   93.9300449 ,   977.997471 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004525,   5100.00000 ,   1100.00000 ,   33.8632926 ,   93.2284612 ,   978.460158 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004526,   5150.00000 ,   1100.00000 ,   33.8726880 ,   92.5459091 ,   978.908416 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004527,   5200.00000 ,   1100.00000 ,   33.8818703 ,   91.8823438 ,   979.342427 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004528,   5250.00000 ,   1100.00000 ,   33.8908435 ,   91.2376948 ,   979.762385 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004529,   5300.00000 ,   1100.00000 ,   33.8996112 ,   90.6118665 ,   980.168495 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004530,   5350.00000 ,   1100.00000 ,   33.9081775 ,   90.0047394 ,   980.560976 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004531,   5400.00000 ,   1100.00000 ,   33.9165460 ,   89.4161709 ,   980.940054 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004532,   5450.00000 ,   1100.00000 ,   33.9247205 ,   88.8459963 ,   981.305963 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004533,   5500.00000 ,   1100.00000 ,   33.9327047 ,   88.2940303 ,   981.658949 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004534,   5550.00000 ,   1100.00000 ,   33.9405022 ,   87.7600681 ,   981.999262 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004535,   5600.00000 ,   1100.00000 ,   33.9481167 ,   87.2438864 ,   982.327159 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004536,   5650.00000 ,   1100.00000 ,   33.9555516 ,   86.7452449 ,   982.642903 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004537,   5700.00000 ,   1100.00000 ,   33.9628105 ,   86.2638872 ,   982.946761 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004538,   5750.00000 ,   1100.00000 ,   33.9698969 ,   85.7995426 ,   983.239003 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004539,   5800.00000 ,   1100.00000 ,   33.9768142 ,   85.3519268 ,   983.519904 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004540,   5850.00000 ,   1100.00000 ,   33.9835657 ,   84.9207433 ,   983.789740 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004541,   5900.00000 ,   1100.00000 ,   33.9901547 ,   84.5056847 ,   984.048788 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004542,   5950.00000 ,   1100.00000 ,   33.9965846 ,   84.1064336 ,   984.297328 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004543,   6000.00000 ,   1100.00000 ,   34.0028584 ,   83.7226641 ,   984.535638 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004544,   6050.00000 ,   1100.00000 ,   34.0089795 ,   83.3540425 ,   984.763998 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004545,   6100.00000 ,   1100.00000 ,   34.0149508 ,   83.0002288 ,   984.982685 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004546,   6150.00000 ,   1100.00000 ,   34.0207755 ,   82.6608772 ,   985.191976 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004547,   6200.00000 ,   1100.00000 ,   34.0264566 ,   82.3356376 ,   985.392147 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004548,   6250.00000 ,   1100.00000 ,   34.0319970 ,   82.0241562 ,   985.583471 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004549,   6300.00000 ,   1100.00000 ,   34.0373996 ,   81.7260765 ,   985.766218 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004550,   6350.00000 ,   1100.00000 ,   34.0426673 ,   81.4410404 ,   985.940656 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004551,   6400.00000 ,   1100.00000 ,   34.0478030 ,   81.1686886 ,   986.107050 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004552,   6450.00000 ,   1100.00000 ,   34.0528093 ,   80.9086616 ,   986.265660 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004553,   6500.00000 ,   1100.00000 ,   34.0576889 ,   80.6606005 ,   986.416743 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004554,   6550.00000 ,   1100.00000 ,   34.0624446 ,   80.4241476 ,   986.560554 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004555,   6600.00000 ,   1100.00000 ,   34.0670789 ,   80.1989471 ,   986.697339 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004556,   6650.00000 ,   1100.00000 ,   34.0715944 ,   79.9846457 ,   986.827346 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004557,   6700.00000 ,   1100.00000 ,   34.0759937 ,   79.7808930 ,   986.950812 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004558,   6750.00000 ,   1100.00000 ,   34.0802790 ,   79.5873424 ,   987.067973 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004559,   6800.00000 ,   1100.00000 ,   34.0844530 ,   79.4036513 ,   987.179059 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004560,   6850.00000 ,   1100.00000 ,   34.0885179 ,   79.2294815 ,   987.284296 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004561,   6900.00000 ,   1100.00000 ,   34.0924760 ,   79.0645000 ,   987.383903 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004562,   6950.00000 ,   1100.00000 ,   34.0963296 ,   78.9083790 ,   987.478095 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004563,   7000.00000 ,   1100.00000 ,   34.1000810 ,   78.7607963 ,   987.567083 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004564,   7050.00000 ,   1100.00000 ,   34.1037322 ,   78.6214358 ,   987.651069 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004565,   7100.00000 ,   1100.00000 ,   34.1072854 ,   78.4899876 ,   987.730253 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004566,   7150.00000 ,   1100.00000 ,   34.1107428 ,   78.3661485 ,   987.804828 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004567,   7200.00000 ,   1100.00000 ,   34.1141062 ,   78.2496217 ,   987.874983 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004568,   7250.00000 ,   1100.00000 ,   34.1173777 ,   78.1401175 ,   987.940900 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004569,   7300.00000 ,   1100.00000 ,   34.1205592 ,   78.0373533 ,   988.002756 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004570,   7350.00000 ,   1100.00000 ,   34.1236527 ,   77.9410537 ,   988.060724 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004571,   7400.00000 ,   1100.00000 ,   34.1266599 ,   77.8509504 ,   988.114970 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004572,   7450.00000 ,   1100.00000 ,   34.1295826 ,   77.7667826 ,   988.165656 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004573,   7500.00000 ,   1100.00000 ,   34.1324226 ,   77.6882971 ,   988.212937 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004574,   7550.00000 ,   1100.00000 ,   34.1351816 ,   77.6152479 ,   988.256965 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004575,   7600.00000 ,   1100.00000 ,   34.1378613 ,   77.5473966 ,   988.297886 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004576,   7650.00000 ,   1100.00000 ,   34.1404632 ,   77.4845121 ,   988.335840 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004577,   7700.00000 ,   1100.00000 ,   34.1429890 ,   77.4263710 ,   988.370963 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004578,   7750.00000 ,   1100.00000 ,   34.1454402 ,   77.3727569 ,   988.403386 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004579,   7800.00000 ,   1100.00000 ,   34.1478183 ,   77.3234610 ,   988.433237 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004580,   7850.00000 ,   1100.00000 ,   34.1501247 ,   77.2782814 ,   988.460635 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004581,   7900.00000 ,   1100.00000 ,   34.1523608 ,   77.2370235 ,   988.485699 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004582,   7950.00000 ,   1100.00000 ,   34.1545281 ,   77.1994996 ,   988.508540 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004583,   8000.00000 ,   1100.00000 ,   34.1566278 ,   77.1655286 ,   988.529268 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004584,   8050.00000 ,   1100.00000 ,   34.1586612 ,   77.1349362 ,   988.547987 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004585,   8100.00000 ,   1100.00000 ,   34.1606295 ,   77.1075546 ,   988.564796 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004586,   8150.00000 ,   1100.00000 ,   34.1625341 ,   77.0832219 ,   988.579792 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004587,   8200.00000 ,   1100.00000 ,   34.1643760 ,   77.0617825 ,   988.593067 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004588,   8250.00000 ,   1100.00000 ,   34.1661564 ,   77.0430864 ,   988.604711 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004589,   8300.00000 ,   1100.00000 ,   34.1678763 ,   77.0269893 ,   988.614809 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004590,   8350.00000 ,   1100.00000 ,   34.1695369 ,   77.0133518 ,   988.623444 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004591,   8400.00000 ,   1100.00000 ,   34.1711392 ,   77.0020397 ,   988.630695 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004592,   8450.00000 ,   1100.00000 ,   34.1726840 ,   76.9929230 ,   988.636638 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004593,   8500.00000 ,   1100.00000 ,   34.1741724 ,   76.9858762 ,   988.641348 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004594,   8550.00000 ,   1100.00000 ,   34.1756053 ,   76.9807776 ,   988.644896 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004595,   8600.00000 ,   1100.00000 ,   34.1769835 ,   76.9775086 ,   988.647353 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004596,   8650.00000 ,   1100.00000 ,   34.1783079 ,   76.9759541 ,   988.648785 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004597,   8700.00000 ,   1100.00000 ,   34.1795792 ,   76.9760009 ,   988.649260 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004598,   8750.00000 ,   1100.00000 ,   34.1807982 ,   76.9775383 ,   988.648843 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000004599,   8800.00000 ,   1100.00000 ,   34.1819655 ,   76.9804566 ,   988.647598 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
